Lat,Lon,Cls,country_code,state,Alt,Alt_zone
85.89503,-150.30656,ET,US,Alaska,0.0,1
82.13956,-151.9812,ET,US,Alaska,0.0,1
83.643684,-151.54747,ET,US,Alaska,0.0,1
79.46849,-158.25076,ET,US,Alaska,0.0,1
80.851906,-164.34914,ET,US,Alaska,0.0,1
78.35844,-156.77354,ET,US,Alaska,0.0,1
71.17233,-142.23103,ET,US,Alaska,0.0,1
77.57422,-146.7998,ET,US,Alaska,0.0,1
74.44593,-142.02344,ET,US,Alaska,0.0,1
74.56127,-145.06007,ET,US,Alaska,0.0,1
85.74857,-138.9185,Dfc,US,Alaska,0.0,1
80.57418,-160.07777,ET,US,Alaska,0.0,1
72.18852,-140.86746,ET,US,Alaska,0.0,1
78.00857,-151.60153,ET,US,Alaska,0.0,1
84.607506,-139.81955,ET,US,Alaska,0.0,1
83.263535,-157.09685,ET,US,Alaska,0.0,1
85.53,-153.30492,ET,US,Alaska,0.0,1
87.30668,-139.378,ET,US,Alaska,0.0,1
80.613754,-157.48157,ET,US,Alaska,0.0,1
78.19174,-142.31364,ET,US,Alaska,0.0,1
82.89174,-151.78714,ET,US,Alaska,0.0,1
79.4225,-160.56546,ET,US,Alaska,0.0,1
80.12699,-143.73732,ET,US,Alaska,0.0,1
81.00445,-150.86166,ET,US,Alaska,0.0,1
76.89103,-152.71881,ET,US,Alaska,0.0,1
78.12234,-165.08589,ET,US,Alaska,0.0,1
77.96741,-157.69775,ET,US,Alaska,0.0,1
77.52597,-144.88344,ET,US,Alaska,0.0,1
77.26175,-153.64192,ET,US,Alaska,0.0,1
79.32186,-142.22104,ET,US,Alaska,0.0,1
76.5081,-150.05193,ET,US,Alaska,0.0,1
81.91374,-139.96675,ET,US,Alaska,0.0,1
82.872635,-158.63611,ET,US,Alaska,0.0,1
82.752975,-165.3987,ET,US,Alaska,0.0,1
79.122246,-150.25694,ET,US,Alaska,0.0,1
75.71693,-146.87564,ET,US,Alaska,0.0,1
76.11477,-156.2951,ET,US,Alaska,0.0,1
77.7934,-163.7462,ET,US,Alaska,0.0,1
82.735664,-141.76848,ET,US,Alaska,0.0,1
86.57839,-142.48526,ET,US,Alaska,0.0,1
85.90499,-156.22069,ET,US,Alaska,0.0,1
76.73749,-143.5938,ET,US,Alaska,0.0,1
78.375534,-150.48643,ET,US,Alaska,0.0,1
86.93763,-169.10526,ET,US,Alaska,0.0,1
82.519775,-153.51335,ET,US,Alaska,0.0,1
89.266815,-150.67152,ET,US,Alaska,0.0,1
78.5368,-164.39743,ET,US,Alaska,0.0,1
77.390396,-141.12593,ET,US,Alaska,0.0,1
81.92016,-167.3173,ET,US,Alaska,0.0,1
84.6968,-144.21742,ET,US,Alaska,0.0,1
76.40238,-144.74065,ET,US,Alaska,0.0,1
84.357285,-146.9563,ET,US,Alaska,0.0,1
80.229324,-148.6099,Dsc,US,Alaska,0.0,1
80.34204,-167.7161,ET,US,Alaska,0.0,1
82.141075,-155.07823,ET,US,Alaska,0.0,1
77.120224,-161.28108,ET,US,Alaska,0.0,1
83.648315,-155.37364,ET,US,Alaska,0.0,1
85.15372,-155.85129,ET,US,Alaska,0.0,1
82.89478,-155.21037,ET,US,Alaska,0.0,1
86.64269,-149.52652,ET,US,Alaska,0.0,1
76.47169,-157.26746,ET,US,Alaska,0.0,1
80.438095,-165.20479,ET,US,Alaska,0.0,1
85.519005,-158.73416,ET,US,Alaska,0.0,1
88.12947,-146.11375,Dsc,US,Alaska,0.0,1
76.30771,-162.65633,ET,US,Alaska,0.0,1
84.375694,-159.91696,ET,US,Alaska,0.0,1
75.28543,-144.61993,ET,US,Alaska,0.0,1
88.52341,-152.25755,ET,US,Alaska,0.0,1
80.762276,-166.97868,ET,US,Alaska,0.0,1
82.51011,-156.76932,ET,US,Alaska,0.0,1
80.61823,-149.68843,ET,US,Alaska,0.0,1
77.523384,-160.528,ET,US,Alaska,0.0,1
84.00563,-149.38554,ET,US,Alaska,0.0,1
83.14462,-142.83296,ET,US,Alaska,0.0,1
77.92416,-159.72592,ET,US,Alaska,0.0,1
79.39136,-144.44179,ET,US,Alaska,0.0,1
77.7911,-141.6997,ET,US,Alaska,0.0,1
71.87193,-141.76457,ET,US,Alaska,0.0,1
78.35121,-148.41031,Dsc,US,Alaska,0.0,1
87.01335,-161.1846,ET,US,Alaska,0.0,1
74.89698,-144.06192,ET,US,Alaska,0.0,1
85.0219,-141.12093,ET,US,Alaska,0.0,1
81.1804,-166.17273,ET,US,Alaska,0.0,1
78.65536,-145.05501,ET,US,Alaska,0.0,1
80.22029,-158.59091,ET,US,Alaska,0.0,1
78.32227,-158.87025,ET,US,Alaska,0.0,1
78.009544,-153.63045,ET,US,Alaska,0.0,1
79.483154,-148.98001,Dsc,US,Alaska,0.0,1
86.98685,-145.003,ET,US,Alaska,0.0,1
74.8368,-142.50832,ET,US,Alaska,0.0,1
76.14678,-152.77863,ET,US,Alaska,0.0,1
73.27663,-140.71133,ET,US,Alaska,0.0,1
76.515755,-153.65211,ET,US,Alaska,0.0,1
81.72468,-159.45596,ET,US,Alaska,0.0,1
76.63944,-163.81874,ET,US,Alaska,0.0,1
79.82307,-159.61598,ET,US,Alaska,0.0,1
84.02594,-153.43523,ET,US,Alaska,0.0,1
77.45918,-162.47948,ET,US,Alaska,0.0,1
81.00299,-156.27808,ET,US,Alaska,0.0,1
82.00912,-164.31462,ET,US,Alaska,0.0,1
78.94929,-163.65858,ET,US,Alaska,0.0,1
85.43378,-142.65913,ET,US,Alaska,0.0,1
79.60367,-166.71484,ET,US,Alaska,0.0,1
76.10142,-147.55098,Dsc,US,Alaska,0.0,1
88.07215,-171.7532,ET,US,Alaska,0.0,1
80.97247,-158.98755,ET,US,Alaska,0.0,1
74.76637,-140.97398,ET,US,Alaska,0.0,1
77.573296,-158.5649,ET,US,Alaska,0.0,1
84.72417,-162.65352,ET,US,Alaska,0.0,1
84.75423,-148.75478,ET,US,Alaska,0.0,1
77.86613,-161.74368,ET,US,Alaska,0.0,1
82.337944,-166.4091,ET,US,Alaska,0.0,1
80.528175,-144.59409,ET,US,Alaska,0.0,1
74.50867,-143.53319,ET,US,Alaska,0.0,1
80.254234,-151.08922,ET,US,Alaska,0.0,1
80.92803,-145.52797,ET,US,Alaska,0.0,1
71.551384,-142.63158,ET,US,Alaska,0.0,1
76.86091,-156.43636,ET,US,Alaska,0.0,1
81.75649,-156.50136,ET,US,Alaska,0.0,1
83.16484,-164.26859,ET,US,Alaska,0.0,1
81.72218,-147.67018,Dsc,US,Alaska,0.0,1
82.0758,-161.26274,ET,US,Alaska,0.0,1
83.465965,-140.40634,ET,US,Alaska,0.0,1
76.9898,-140.58864,ET,US,Alaska,0.0,1
73.73295,-142.55511,ET,US,Alaska,0.0,1
86.165115,-140.50839,ET,US,Alaska,0.0,1
87.34948,-166.78113,ET,US,Alaska,0.0,1
85.501205,-147.91582,Dsc,US,Alaska,0.0,1
80.77736,-140.36394,ET,US,Alaska,0.0,1
81.387436,-152.14153,ET,US,Alaska,0.0,1
78.51475,-140.92226,ET,US,Alaska,0.0,1
77.86198,-143.63264,ET,US,Alaska,0.0,1
87.38798,-148.30351,ET,US,Alaska,0.0,1
86.520836,-170.88081,ET,US,Alaska,0.0,1
78.99209,-143.67955,ET,US,Alaska,0.0,1
75.948395,-142.45392,ET,US,Alaska,0.0,1
77.60889,-156.59473,ET,US,Alaska,0.0,1
79.86116,-157.21062,ET,US,Alaska,0.0,1
76.88266,-154.57654,ET,US,Alaska,0.0,1
78.38497,-152.57602,ET,US,Alaska,0.0,1
81.36675,-157.79959,ET,US,Alaska,0.0,1
84.01642,-157.50626,ET,US,Alaska,0.0,1
74.12061,-143.03157,ET,US,Alaska,0.0,1
80.18677,-146.15645,Dsc,US,Alaska,0.0,1
76.375404,-160.86928,ET,US,Alaska,0.0,1
79.69415,-164.37598,ET,US,Alaska,0.0,1
75.67384,-145.20961,ET,US,Alaska,0.0,1
79.13415,-152.48987,ET,US,Alaska,0.0,1
79.49749,-155.92728,ET,US,Alaska,0.0,1
79.09439,-148.04007,Dsc,US,Alaska,0.0,1
81.59612,-165.28853,ET,US,Alaska,0.0,1
73.83885,-145.46034,ET,US,Alaska,0.0,1
78.312256,-146.35287,Dsc,US,Alaska,0.0,1
78.59214,-142.972,ET,US,Alaska,0.0,1
82.82529,-162.04002,ET,US,Alaska,0.0,1
82.11553,-148.90497,ET,US,Alaska,0.0,1
78.27081,-160.95813,ET,US,Alaska,0.0,1
80.97579,-148.17874,Dsc,US,Alaska,0.0,1
81.75502,-150.5929,ET,US,Alaska,0.0,1
82.06944,-145.86678,ET,US,Alaska,0.0,1
79.72479,-142.94882,ET,US,Alaska,0.0,1
85.87135,-162.12088,ET,US,Alaska,0.0,1
75.15999,-141.43994,ET,US,Alaska,0.0,1
79.359566,-162.86389,ET,US,Alaska,0.0,1
87.72177,-142.1374,ET,US,Alaska,0.0,1
76.8681,-149.02504,Dsc,US,Alaska,0.0,1
77.9633,-147.57828,Dsc,US,Alaska,0.0,1
71.49034,-141.3764,ET,US,Alaska,0.0,1
77.46458,-142.99095,ET,US,Alaska,0.0,1
74.22121,-146.01671,Dsc,US,Alaska,0.0,1
74.37333,-140.53261,ET,US,Alaska,0.0,1
75.61946,-143.5611,ET,US,Alaska,0.0,1
87.40285,-157.5947,ET,US,Alaska,0.0,1
73.3458,-142.10204,ET,US,Alaska,0.0,1
82.50563,-150.27058,ET,US,Alaska,0.0,1
72.573494,-141.25963,ET,US,Alaska,0.0,1
77.06698,-142.38995,ET,US,Alaska,0.0,1
80.58227,-147.12447,ET,US,Alaska,0.0,1
79.76736,-162.00714,ET,US,Alaska,0.0,1
76.48522,-148.26631,Dsc,US,Alaska,0.0,1
77.99309,-149.5825,ET,US,Alaska,0.0,1
83.07625,-167.7677,ET,US,Alaska,0.0,1
75.55403,-141.9325,ET,US,Alaska,0.0,1
75.874664,-140.79678,ET,US,Alaska,0.0,1
84.40139,-155.58057,ET,US,Alaska,0.0,1
77.05022,-163.16986,ET,US,Alaska,0.0,1
75.726555,-157.08624,ET,US,Alaska,0.0,1
84.28888,-142.76344,ET,US,Alaska,0.0,1
77.176414,-159.37975,ET,US,Alaska,0.0,1
86.280594,-153.20056,ET,US,Alaska,0.0,1
83.052124,-139.43936,Dfc,US,Alaska,0.0,1
77.1319,-144.21819,ET,US,Alaska,0.0,1
78.02563,-167.11563,ET,US,Alaska,0.0,1
80.26117,-153.58543,ET,US,Alaska,0.0,1
86.654854,-156.7547,ET,US,Alaska,0.0,1
81.36689,-149.33052,ET,US,Alaska,0.0,1
76.13708,-154.53589,ET,US,Alaska,0.0,1
83.97691,-161.5578,ET,US,Alaska,0.0,1
76.062065,-145.8336,ET,US,Alaska,0.0,1
81.0136,-153.56541,ET,US,Alaska,0.0,1
87.029884,-153.04387,ET,US,Alaska,0.0,1
79.10929,-156.97702,ET,US,Alaska,0.0,1
87.75427,-163.62053,ET,US,Alaska,0.0,1
73.40587,-143.5091,ET,US,Alaska,0.0,1
80.63565,-152.27621,ET,US,Alaska,0.0,1
78.86351,-165.84624,ET,US,Alaska,0.0,1
78.75602,-151.45348,ET,US,Alaska,0.0,1
78.76184,-168.00401,ET,US,Alaska,0.0,1
86.20697,-166.1251,ET,US,Alaska,0.0,1
77.24716,-155.55594,ET,US,Alaska,0.0,1
76.82571,-158.29434,ET,US,Alaska,0.0,1
77.63007,-150.68822,ET,US,Alaska,0.0,1
85.124855,-160.85097,ET,US,Alaska,0.0,1
85.145676,-150.84723,ET,US,Alaska,0.0,1
88.862816,-141.09317,ET,US,Alaska,0.0,1
81.32525,-160.61922,ET,US,Alaska,0.0,1
78.73763,-149.3012,Dsc,US,Alaska,0.0,1
84.768394,-158.03261,ET,US,Alaska,0.0,1
82.32524,-140.8188,ET,US,Alaska,0.0,1
79.01894,-161.44691,ET,US,Alaska,0.0,1
80.63422,-154.87747,ET,US,Alaska,0.0,1
79.12988,-154.73216,ET,US,Alaska,0.0,1
79.07231,-159.21753,ET,US,Alaska,0.0,1
82.468056,-147.06142,ET,US,Alaska,0.0,1
78.612724,-162.26706,ET,US,Alaska,0.0,1
82.40766,-143.90506,ET,US,Alaska,0.0,1
81.66854,-144.7882,ET,US,Alaska,0.0,1
76.77703,-160.14659,ET,US,Alaska,0.0,1
78.746056,-155.78697,ET,US,Alaska,0.0,1
78.11097,-140.3407,ET,US,Alaska,0.0,1
80.922066,-161.68178,ET,US,Alaska,0.0,1
81.38747,-154.96912,ET,US,Alaska,0.0,1
88.88855,-162.63655,ET,US,Alaska,0.0,1
83.9561,-145.3968,ET,US,Alaska,0.0,1
78.33867,-168.58,ET,US,Alaska,0.0,1
82.65623,-168.69054,ET,US,Alaska,0.0,1
80.36778,-139.66907,ET,US,Alaska,0.0,1
79.8816,-154.79944,ET,US,Alaska,0.0,1
76.43008,-159.07184,ET,US,Alaska,0.0,1
77.18421,-146.07011,Dsc,US,Alaska,0.0,1
80.106155,-163.55067,ET,US,Alaska,0.0,1
84.778366,-153.3794,ET,US,Alaska,0.0,1
82.86379,-148.39069,Dsc,US,Alaska,0.0,1
78.445366,-166.50346,ET,US,Alaska,0.0,1
79.05088,-145.84561,ET,US,Alaska,0.0,1
76.271866,-141.29591,ET,US,Alaska,0.0,1
76.03211,-159.80609,ET,US,Alaska,0.0,1
83.87839,-141.50508,ET,US,Alaska,0.0,1
80.050514,-141.36018,ET,US,Alaska,0.0,1
78.37931,-154.67358,ET,US,Alaska,0.0,1
76.51833,-151.84836,ET,US,Alaska,0.0,1
78.70398,-147.1665,ET,US,Alaska,0.0,1
84.39511,-151.24396,ET,US,Alaska,0.0,1
78.67297,-160.11792,ET,US,Alaska,0.0,1
75.68546,-158.79619,ET,US,Alaska,0.0,1
83.27299,-153.47864,ET,US,Alaska,0.0,1
76.4499,-146.49483,Dsc,US,Alaska,0.0,1
77.63016,-154.62212,ET,US,Alaska,0.0,1
79.86991,-149.99364,ET,US,Alaska,0.0,1
76.88612,-150.86703,ET,US,Alaska,0.0,1
74.17591,-144.51656,ET,US,Alaska,0.0,1
77.63718,-152.65173,ET,US,Alaska,0.0,1
76.07979,-158.05293,ET,US,Alaska,0.0,1
83.212906,-146.31978,Dsc,US,Alaska,0.0,1
83.25595,-149.87697,ET,US,Alaska,0.0,1
81.265816,-143.81021,ET,US,Alaska,0.0,1
82.41899,-163.23729,ET,US,Alaska,0.0,1
78.75888,-153.61745,ET,US,Alaska,0.0,1
81.67115,-162.39,ET,US,Alaska,0.0,1
85.10128,-145.91408,ET,US,Alaska,0.0,1
79.50951,-153.60258,ET,US,Alaska,0.0,1
80.17234,-161.08116,ET,US,Alaska,0.0,1
83.624756,-159.20152,ET,US,Alaska,0.0,1
79.18357,-167.38399,ET,US,Alaska,0.0,1
79.237274,-140.04036,ET,US,Alaska,0.0,1
81.26305,-163.4145,ET,US,Alaska,0.0,1
86.26764,-159.71552,ET,US,Alaska,0.0,1
82.00192,-142.88263,ET,US,Alaska,0.0,1
88.14816,-159.10818,ET,US,Alaska,0.0,1
81.32618,-146.54929,ET,US,Alaska,0.0,1
80.51557,-162.65553,ET,US,Alaska,0.0,1
73.02145,-143.0415,ET,US,Alaska,0.0,1
73.79073,-144.0002,ET,US,Alaska,0.0,1
80.02193,-165.9907,ET,US,Alaska,0.0,1
78.25897,-144.31912,ET,US,Alaska,0.0,1
78.91844,-141.5474,ET,US,Alaska,0.0,1
82.47649,-160.0175,ET,US,Alaska,0.0,1
10.650319,-141.48335,Af,US,Hawaii,0.0,1
23.99124,-149.76898,Af,US,Hawaii,0.0,1
13.115934,-140.25487,Af,US,Hawaii,0.0,1
20.160461,-149.12787,Af,US,Hawaii,0.0,1
17.024765,-160.89838,As,US,Hawaii,0.0,1
13.665425,-162.77849,As,US,Hawaii,0.0,1
12.492778,-159.79912,Af,US,Hawaii,0.0,1
18.38138,-158.7661,As,US,Hawaii,0.0,1
15.503855,-154.69221,Af,US,Hawaii,0.0,1
12.32714,-156.28372,Af,US,Hawaii,0.0,1
13.917966,-156.48952,Af,US,Hawaii,0.0,1
12.828346,-153.03838,Af,US,Hawaii,0.0,1
17.505722,-158.86418,Af,US,Hawaii,0.0,1
13.371278,-159.7069,Af,US,Hawaii,0.0,1
20.792938,-147.3709,Af,US,Hawaii,0.0,1
10.155373,-143.91101,Af,US,Hawaii,0.0,1
19.024578,-156.26845,Cfb,US,Hawaii,0.0,1
17.466358,-147.50383,Af,US,Hawaii,0.0,1
13.010254,-160.52386,Af,US,Hawaii,0.0,1
16.589212,-147.64452,Af,US,Hawaii,0.0,1
15.548651,-148.21455,Af,US,Hawaii,0.0,1
16.650528,-156.9616,Af,US,Hawaii,0.0,1
20.973541,-145.68558,Af,US,Hawaii,0.0,1
9.225265,-140.96626,Af,US,Hawaii,0.0,1
13.212572,-143.38618,Af,US,Hawaii,0.0,1
17.857754,-151.93942,Af,US,Hawaii,0.0,1
18.501883,-155.52173,Af,US,Hawaii,0.0,1
19.143364,-141.51599,Af,US,Hawaii,0.0,1
13.713504,-152.91919,Af,US,Hawaii,0.0,1
19.50806,-159.04083,As,US,Hawaii,0.0,1
20.919502,-151.49457,Af,US,Hawaii,0.0,1
15.0583105,-149.50374,Af,US,Hawaii,0.0,1
20.711044,-141.62584,Af,US,Hawaii,0.0,1
18.325235,-155.94998,Af,US,Hawaii,0.0,1
11.951564,-146.77502,Af,US,Hawaii,0.0,1
18.818476,-158.71675,As,US,Hawaii,0.0,1
11.330254,-153.63513,Af,US,Hawaii,0.0,1
23.872288,-152.3059,Af,US,Hawaii,0.0,1
18.022818,-148.23209,Af,US,Hawaii,0.0,1
15.276226,-151.08961,Af,US,Hawaii,0.0,1
15.491435,-158.69038,Af,US,Hawaii,0.0,1
23.966747,-155.2165,As,US,Hawaii,0.0,1
14.117752,-150.8529,Af,US,Hawaii,0.0,1
11.058608,-142.58061,Af,US,Hawaii,0.0,1
12.851071,-158.97978,Af,US,Hawaii,0.0,1
11.083932,-141.40552,Af,US,Hawaii,0.0,1
17.446432,-156.05956,Af,US,Hawaii,0.0,1
14.22355,-151.64313,Af,US,Hawaii,0.0,1
13.386003,-155.75859,Af,US,Hawaii,0.0,1
10.032642,-143.14993,Af,US,Hawaii,0.0,1
16.932535,-150.03413,Af,US,Hawaii,0.0,1
23.690535,-156.91144,Af,US,Hawaii,0.0,1
17.171473,-157.70222,Af,US,Hawaii,0.0,1
9.402624,-144.8208,Af,US,Hawaii,0.0,1
13.820331,-141.69629,Af,US,Hawaii,0.0,1
12.768789,-156.23064,Af,US,Hawaii,0.0,1
19.575237,-159.83586,As,US,Hawaii,0.0,1
13.229562,-162.81834,Af,US,Hawaii,0.0,1
12.101842,-140.83163,Af,US,Hawaii,0.0,1
25.666515,-152.87938,As,US,Hawaii,0.0,1
10.690776,-139.15953,Af,US,Hawaii,0.0,1
17.920622,-150.70364,Af,US,Hawaii,0.0,1
18.30705,-157.97165,Af,US,Hawaii,0.0,1
16.370775,-158.5924,Af,US,Hawaii,0.0,1
11.976002,-157.11433,Af,US,Hawaii,0.0,1
17.868834,-158.02242,Af,US,Hawaii,0.0,1
13.466162,-144.93343,Af,US,Hawaii,0.0,1
24.2012,-151.41704,Af,US,Hawaii,0.0,1
16.831375,-143.5524,Af,US,Hawaii,0.0,1
20.048498,-151.62286,Af,US,Hawaii,0.0,1
17.938433,-146.20226,Af,US,Hawaii,0.0,1
14.938929,-151.94576,Af,US,Hawaii,0.0,1
17.345049,-146.70827,Af,US,Hawaii,0.0,1
24.037458,-151.86185,Af,US,Hawaii,0.0,1
22.503212,-155.82538,As,US,Hawaii,0.0,1
17.904087,-147.43312,Af,US,Hawaii,0.0,1
15.549882,-151.45511,Af,US,Hawaii,0.0,1
17.529648,-145.04994,Af,US,Hawaii,0.0,1
9.243376,-145.23886,Af,US,Hawaii,0.0,1
18.399576,-144.90013,Af,US,Hawaii,0.0,1
14.060277,-144.43393,Af,US,Hawaii,0.0,1
21.224936,-147.29893,Af,US,Hawaii,0.0,1
20.237057,-146.63733,Af,US,Hawaii,0.0,1
19.995218,-143.80139,Af,US,Hawaii,0.0,1
10.860695,-148.53511,Af,US,Hawaii,0.0,1
23.197937,-154.07361,Af,US,Hawaii,0.0,1
18.128176,-152.30974,Af,US,Hawaii,0.0,1
12.931953,-159.7531,Af,US,Hawaii,0.0,1
17.799221,-155.20555,Af,US,Hawaii,0.0,1
22.114523,-150.48303,Af,US,Hawaii,0.0,1
19.369432,-146.78261,Af,US,Hawaii,0.0,1
12.272018,-145.92761,Af,US,Hawaii,0.0,1
11.6687765,-140.91057,Af,US,Hawaii,0.0,1
18.836449,-152.6192,Af,US,Hawaii,0.0,1
22.909502,-148.26826,Af,US,Hawaii,0.0,1
14.793848,-154.38182,Af,US,Hawaii,0.0,1
18.528694,-145.69441,Af,US,Hawaii,0.0,1
17.709103,-142.18555,Af,US,Hawaii,0.0,1
16.706617,-148.43947,Af,US,Hawaii,0.0,1
12.593133,-156.64738,Af,US,Hawaii,0.0,1
13.33862,-151.76733,Af,US,Hawaii,0.0,1
16.301893,-155.79857,Af,US,Hawaii,0.0,1
19.378265,-155.40948,Af,US,Hawaii,1272.0,5
15.231759,-158.3229,Af,US,Hawaii,0.0,1
17.20966,-160.48485,As,US,Hawaii,0.0,1
14.96718,-153.95723,Af,US,Hawaii,0.0,1
16.956486,-160.11595,As,US,Hawaii,0.0,1
13.8272505,-157.69003,Af,US,Hawaii,0.0,1
13.5074005,-151.34225,Af,US,Hawaii,0.0,1
11.578388,-148.82411,Af,US,Hawaii,0.0,1
15.692216,-142.1516,Af,US,Hawaii,0.0,1
14.590865,-146.34949,Af,US,Hawaii,0.0,1
21.35367,-151.43005,Af,US,Hawaii,0.0,1
18.888636,-162.28766,As,US,Hawaii,0.0,1
21.621107,-151.80544,Af,US,Hawaii,0.0,1
19.803673,-146.7101,Af,US,Hawaii,0.0,1
17.64664,-160.43935,As,US,Hawaii,0.0,1
19.000793,-141.94725,Af,US,Hawaii,0.0,1
12.312844,-154.30217,Af,US,Hawaii,0.0,1
17.51814,-152.80322,Af,US,Hawaii,0.0,1
13.179803,-148.98174,Af,US,Hawaii,0.0,1
12.385841,-153.09764,Af,US,Hawaii,0.0,1
16.811132,-144.76773,Af,US,Hawaii,0.0,1
14.991006,-147.49385,Af,US,Hawaii,0.0,1
21.136148,-141.54482,Af,US,Hawaii,0.0,1
11.402831,-139.4104,Af,US,Hawaii,0.0,1
11.524902,-155.19516,Af,US,Hawaii,0.0,1
11.120644,-139.07869,Af,US,Hawaii,0.0,1
19.564547,-143.87866,Af,US,Hawaii,0.0,1
12.775864,-143.4619,Af,US,Hawaii,0.0,1
16.388348,-156.59178,Af,US,Hawaii,0.0,1
17.699835,-149.10085,Af,US,Hawaii,0.0,1
17.351204,-157.27977,Af,US,Hawaii,0.0,1
21.719467,-152.62117,Af,US,Hawaii,0.0,1
18.897219,-148.09259,Af,US,Hawaii,0.0,1
13.082932,-142.61758,Af,US,Hawaii,0.0,1
19.715652,-142.2201,Af,US,Hawaii,0.0,1
21.12258,-155.18237,Af,US,Hawaii,0.0,1
17.006348,-156.11403,Af,US,Hawaii,0.0,1
22.975569,-150.34926,Af,US,Hawaii,0.0,1
15.907725,-146.13339,Af,US,Hawaii,0.0,1
14.977804,-155.96214,Af,US,Hawaii,0.0,1
13.640072,-154.13068,Af,US,Hawaii,0.0,1
17.265722,-143.47552,Af,US,Hawaii,0.0,1
14.156048,-152.85925,Af,US,Hawaii,0.0,1
19.677814,-145.90857,Af,US,Hawaii,0.0,1
11.737896,-151.59122,Af,US,Hawaii,0.0,1
22.15217,-152.5586,Af,US,Hawaii,0.0,1
16.839397,-161.31029,As,US,Hawaii,0.0,1
12.308206,-144.73006,Af,US,Hawaii,0.0,1
20.426983,-154.86339,Af,US,Hawaii,0.0,1
18.761047,-153.85745,Af,US,Hawaii,0.0,1
13.781119,-151.70535,Af,US,Hawaii,0.0,1
20.272192,-149.93715,Af,US,Hawaii,0.0,1
9.597331,-143.225,Af,US,Hawaii,0.0,1
20.650423,-151.12064,Af,US,Hawaii,0.0,1
14.359626,-156.4365,Af,US,Hawaii,0.0,1
18.550755,-144.4662,Af,US,Hawaii,0.0,1
13.159065,-162.05675,Af,US,Hawaii,0.0,1
14.4315815,-146.7775,Af,US,Hawaii,0.0,1
14.029,-145.63904,Af,US,Hawaii,0.0,1
25.573135,-152.04927,Af,US,Hawaii,0.0,1
14.34257,-144.78578,Af,US,Hawaii,0.0,1
19.978561,-156.96358,Af,US,Hawaii,0.0,1
13.932157,-143.65858,Af,US,Hawaii,0.0,1
21.301853,-149.36198,Af,US,Hawaii,0.0,1
16.977238,-152.0644,Af,US,Hawaii,0.0,1
9.979798,-148.66856,Af,US,Hawaii,0.0,1
14.062853,-148.84761,Af,US,Hawaii,0.0,1
11.308974,-144.10808,Af,US,Hawaii,0.0,1
23.452864,-149.01653,Af,US,Hawaii,0.0,1
10.089346,-140.80989,Af,US,Hawaii,0.0,1
16.600313,-150.89769,Af,US,Hawaii,0.0,1
15.753691,-153.04536,Af,US,Hawaii,0.0,1
10.188278,-142.73277,Af,US,Hawaii,0.0,1
12.241009,-150.32213,Af,US,Hawaii,0.0,1
16.71628,-162.49503,As,US,Hawaii,0.0,1
16.587704,-160.9428,As,US,Hawaii,0.0,1
22.507671,-153.7544,Af,US,Hawaii,0.0,1
14.559905,-150.78903,Af,US,Hawaii,0.0,1
20.143711,-142.14029,Af,US,Hawaii,0.0,1
13.991174,-159.24895,Af,US,Hawaii,0.0,1
18.963263,-145.62036,Af,US,Hawaii,0.0,1
14.009378,-150.06342,Af,US,Hawaii,0.0,1
19.885681,-148.75836,Af,US,Hawaii,0.0,1
19.999105,-149.56624,Af,US,Hawaii,0.0,1
17.754007,-151.13708,Af,US,Hawaii,0.0,1
15.443622,-150.6606,Af,US,Hawaii,0.0,1
14.834273,-151.15312,Af,US,Hawaii,0.0,1
18.654734,-146.49144,Af,US,Hawaii,0.0,1
19.424278,-140.65494,Af,US,Hawaii,0.0,1
24.646175,-155.54129,As,US,Hawaii,0.0,1
23.616772,-156.09352,As,US,Hawaii,0.0,1
19.0899,-146.41867,Af,US,Hawaii,0.0,1
11.114166,-145.71985,Af,US,Hawaii,0.0,1
9.9978285,-144.32951,Af,US,Hawaii,0.0,1
20.562891,-140.84059,Af,US,Hawaii,0.0,1
21.20497,-155.99316,Af,US,Hawaii,0.0,1
11.905897,-147.97707,Af,US,Hawaii,0.0,1
11.600731,-153.99675,Af,US,Hawaii,0.0,1
11.870005,-144.80347,Af,US,Hawaii,0.0,1
21.461485,-156.37068,As,US,Hawaii,0.0,1
15.931216,-158.6415,Af,US,Hawaii,0.0,1
11.535148,-157.1655,Af,US,Hawaii,0.0,1
17.067263,-158.91295,Af,US,Hawaii,0.0,1
17.129765,-142.69345,Af,US,Hawaii,0.0,1
18.856836,-142.37892,Af,US,Hawaii,0.0,1
20.773863,-153.9943,Af,US,Hawaii,0.0,1
24.044651,-156.03743,Af,US,Hawaii,0.0,1
10.793455,-146.56305,Af,US,Hawaii,0.0,1
14.186281,-145.21239,Af,US,Hawaii,0.0,1
17.41479,-143.04521,Af,US,Hawaii,0.0,1
18.934383,-146.85487,Af,US,Hawaii,0.0,1
16.528122,-144.41228,Af,US,Hawaii,0.0,1
10.853975,-151.71436,Af,US,Hawaii,0.0,1
14.673214,-142.73259,Af,US,Hawaii,0.0,1
20.12623,-158.56757,As,US,Hawaii,0.0,1
17.220806,-145.91504,Af,US,Hawaii,0.0,1
21.454065,-152.24486,Af,US,Hawaii,0.0,1
15.525102,-143.78146,Af,US,Hawaii,0.0,1
12.850848,-155.0294,Af,US,Hawaii,0.0,1
